cohort ;user  ;time_year ;time_month ;subscription ;content ;genres ;recency_new ;bounce
     0 ;  212 ;     2018 ;         3 ;           1 ;      2 ;     2 ;0,5         ;0
     0 ;  212 ;     2018 ;         4 ;           1 ;      2 ;     2 ;0,5         ;1
     0 ;  213 ;     2018 ;         3 ;           1 ;      3 ;     3 ;0,1667      ;0
     0 ;  214 ;     2018 ;         3 ;           1 ;      4 ;     2 ;0,9286      ;0,2857
     0 ;  215 ;     2018 ;         3 ;           1 ;      2 ;     3 ;0           ;0,6667
     0 ;  215 ;     2018 ;         4 ;           1 ;      1 ;     1 ;0           ;1
     0 ;  215 ;     2018 ;         5 ;           1 ;      3 ;     1 ;0,25        ;0,5
     0 ;  216 ;     2018 ;         3 ;           1 ;      5 ;     2 ;0,2857      ;0,5714
     0 ;  216 ;     2018 ;         4 ;           1 ;      3 ;     3 ;0,25        ;0,75
     0 ;  217 ;     2018 ;         3 ;           1 ;      1 ;     1 ;1           ;0
     0 ;  217 ;     2018 ;         4 ;           1 ;      1 ;     2 ;0           ;1
     0 ;  218 ;     2018 ;         3 ;           1 ;      3 ;     1 ;0           ;0,6667
     0 ;  218 ;     2018 ;         4 ;           1 ;      3 ;     1 ;0           ;0,75
     0 ;  219 ;     2018 ;         3 ;           1 ;      3 ;     1 ;0,8333      ;0,3333
     0 ;  220 ;     2018 ;         3 ;           1 ;      3 ;     2 ;0           ;0,5
     0 ;  220 ;     2018 ;         4 ;           1 ;      1 ;     1 ;0           ;0
     0 ;  221 ;     2018 ;         3 ;           1 ;      3 ;     2 ;0,3333      ;0,3333
     0 ;  221 ;     2018 ;         4 ;           1 ;      1 ;     1 ;0           ;0
     0 ;  222 ;     2018 ;         3 ;           1 ;      5 ;     3 ;1           ;0,4
     0 ;  223 ;     2018 ;         3 ;           1 ;      2 ;     2 ;0           ;0
     0 ;  224 ;     2018 ;         3 ;           1 ;      2 ;     1 ;0           ;0,5
     0 ;  224 ;     2018 ;         4 ;           1 ;      4 ;     2 ;0           ;0,5
     0 ;  225 ;     2018 ;         3 ;           1 ;      4 ;     1 ;0,4         ;0,6
     0 ;  226 ;     2018 ;         3 ;           1 ;      7 ;     3 ;0,375       ;0,625
     0 ;  227 ;     2018 ;         3 ;           1 ;      4 ;     1 ;0,25        ;0
     0 ;  227 ;     2018 ;         4 ;           1 ;      7 ;     2 ;0,4286      ;0
     0 ;  227 ;     2018 ;         5 ;           1 ;      4 ;     2 ;0,7143      ;0
     0 ;  227 ;     2018 ;         6 ;           1 ;      4 ;     2 ;0           ;0
     0 ;  227 ;     2018 ;         7 ;           1 ;      3 ;     2 ;0,6667      ;0
     0 ;  228 ;     2018 ;         3 ;           1 ;      4 ;     4 ;0,2         ;0,2
     0 ;  229 ;     2018 ;         3 ;           1 ;      3 ;     1 ;0           ;0,75
     0 ;  230 ;     2018 ;         3 ;           1 ;      3 ;     1 ;1           ;1
     0 ;  231 ;     2018 ;         3 ;           1 ;      3 ;     3 ;0           ;0,7143
     0 ;  232 ;     2018 ;         3 ;           1 ;        ;       ;            ;
     0 ;  232 ;     2018 ;         4 ;           1 ;      3 ;     2 ;1           ;0,3333
     0 ;  232 ;     2018 ;         5 ;           1 ;      6 ;     2 ;0,7778      ;0,3333
     0 ;  233 ;     2018 ;         3 ;           1 ;      4 ;     3 ;0           ;0,8
     0 ;  234 ;     2018 ;         3 ;           1 ;      3 ;     2 ;0,3333      ;0,3333
     0 ;  235 ;     2018 ;         3 ;           1 ;      4 ;     3 ;0,4286      ;0,5714
     0 ;  236 ;     2018 ;         3 ;           1 ;     15 ;     2 ;0,0455      ;0,5455
     0 ;  237 ;     2018 ;         3 ;           1 ;      1 ;     1 ;0           ;0
     0 ;  237 ;     2018 ;         4 ;           1 ;      2 ;     1 ;0           ;0
     0 ;  238 ;     2018 ;         3 ;           1 ;      1 ;     1 ;0           ;0
     0 ;  238 ;     2018 ;         4 ;           1 ;      5 ;     1 ;0,4         ;0,8
     0 ;  239 ;     2018 ;         3 ;           1 ;      3 ;     2 ;0,5         ;0
     0 ;  240 ;     2018 ;         3 ;           1 ;     11 ;     3 ;0,75        ;0,375
     0 ;  241 ;     2018 ;         3 ;           1 ;      7 ;     3 ;0,1667      ;0,75
     0 ;  241 ;     2018 ;         4 ;           1 ;     32 ;     4 ;0,1622      ;0,5405
     0 ;  242 ;     2018 ;         3 ;           1 ;      5 ;     2 ;0,3333      ;0,1667
     0 ;  243 ;     2018 ;         3 ;           1 ;      2 ;     1 ;0,5         ;0
     0 ;  243 ;     2018 ;         4 ;           1 ;      1 ;     1 ;0           ;0
     0 ;  244 ;     2018 ;         3 ;           1 ;      7 ;     1 ;0           ;0,5
     0 ;  245 ;     2018 ;         3 ;           1 ;      1 ;     1 ;0           ;0,5
     0 ;  245 ;     2018 ;         4 ;           1 ;      1 ;     1 ;1           ;0
     0 ;  246 ;     2018 ;         3 ;           1 ;      3 ;     1 ;0           ;0
     0 ;  247 ;     2018 ;         3 ;           1 ;      1 ;     1 ;1           ;0
     0 ;  247 ;     2018 ;         4 ;           1 ;     10 ;     1 ;0,6667      ;0
     0 ;  248 ;     2018 ;         3 ;           1 ;      1 ;     2 ;0           ;0
     0 ;  248 ;     2018 ;         4 ;           1 ;      3 ;     1 ;0           ;0,25
     0 ;  249 ;     2018 ;         3 ;           1 ;      1 ;     1 ;0           ;0
     0 ;  249 ;     2018 ;         4 ;           1 ;      2 ;     1 ;0           ;0
     0 ;  250 ;     2018 ;         3 ;           1 ;      6 ;     2 ;0,3333      ;0
     0 ;  250 ;     2018 ;         4 ;           1 ;      2 ;     3 ;0           ;0
     0 ;  251 ;     2018 ;         3 ;           1 ;      1 ;     1 ;1           ;0
     0 ;  251 ;     2018 ;         4 ;           1 ;      2 ;     2 ;1           ;1
     0 ;  252 ;     2018 ;         3 ;           1 ;      2 ;     2 ;0           ;0,5
     0 ;  252 ;     2018 ;         4 ;           1 ;      2 ;     2 ;1           ;0
     0 ;  252 ;     2018 ;         5 ;           1 ;      1 ;     1 ;1           ;0
     0 ;  253 ;     2018 ;         3 ;           1 ;      2 ;     2 ;0,5         ;0,5
     0 ;  253 ;     2018 ;         4 ;           1 ;      9 ;     2 ;0,5         ;0,2
     0 ;  254 ;     2018 ;         3 ;           1 ;      3 ;     2 ;0           ;0,25
     0 ;  255 ;     2018 ;         3 ;           1 ;     10 ;     4 ;0,0769      ;0,6154
     0 ;  256 ;     2018 ;         3 ;           1 ;      1 ;     1 ;0           ;1
     0 ;  256 ;     2018 ;         4 ;           1 ;      2 ;     2 ;0           ;0,5
     0 ;  257 ;     2018 ;         3 ;           1 ;     13 ;     3 ;0,1875      ;0,3125
     0 ;  258 ;     2018 ;         3 ;           1 ;      7 ;     3 ;0,2857      ;0,4286
     0 ;  259 ;     2018 ;         3 ;           1 ;      5 ;     3 ;0,4         ;0
     0 ;  259 ;     2018 ;         4 ;           1 ;      3 ;     2 ;0,75        ;0
     0 ;  260 ;     2018 ;         3 ;           1 ;      1 ;     1 ;0           ;0,4
     0 ;  261 ;     2018 ;         3 ;           1 ;      3 ;     2 ;0,3333      ;0
     0 ;  262 ;     2018 ;         3 ;           1 ;      3 ;     1 ;0,3333      ;1
     0 ;  263 ;     2018 ;         3 ;           1 ;      3 ;     2 ;0,3333      ;0
     0 ;  263 ;     2018 ;         4 ;           1 ;      2 ;     2 ;0           ;0
     0 ;  264 ;     2018 ;         3 ;           1 ;      6 ;     3 ;0,7778      ;0
     0 ;  265 ;     2018 ;         3 ;           1 ;      7 ;     3 ;0,5556      ;0
     0 ;  265 ;     2018 ;         4 ;           1 ;     11 ;     5 ;0,125       ;0
     0 ;  265 ;     2018 ;         5 ;           1 ;     12 ;     4 ;0,25        ;0
     0 ;  265 ;     2018 ;         6 ;           1 ;     10 ;     3 ;0           ;0
     0 ;  266 ;     2018 ;         3 ;           1 ;      8 ;     2 ;0,2         ;0
     0 ;  267 ;     2018 ;         3 ;           1 ;      2 ;     2 ;0           ;1
     0 ;  267 ;     2018 ;         4 ;           1 ;      5 ;     2 ;0,4         ;0,4
     0 ;  268 ;     2018 ;         3 ;           1 ;      4 ;     4 ;0,4         ;0
     0 ;  268 ;     2018 ;         4 ;           1 ;      1 ;     1 ;1           ;0
     0 ;  269 ;     2018 ;         3 ;           1 ;      8 ;     4 ;0,625       ;0,5
     0 ;  270 ;     2018 ;         3 ;           1 ;      5 ;     2 ;0,4286      ;0,7143
     0 ;  271 ;     2018 ;         3 ;           1 ;      2 ;     1 ;0           ;0,5
     0 ;  271 ;     2018 ;         4 ;           1 ;      1 ;     1 ;0           ;1
     0 ;  272 ;     2018 ;         3 ;           1 ;      3 ;     2 ;0           ;1
     0 ;  273 ;     2018 ;         3 ;           1 ;        ;       ;            ;
     0 ;  273 ;     2018 ;         4 ;           1 ;      4 ;     3 ;0,4         ;0,2
     0 ;  274 ;     2018 ;         3 ;           1 ;      7 ;     3 ;0,7143      ;0
     0 ;  274 ;     2018 ;         4 ;           1 ;      7 ;     3 ;0,8571      ;0
     0 ;  275 ;     2018 ;         3 ;           1 ;      5 ;     4 ;0           ;0,4286
     0 ;  276 ;     2018 ;         3 ;           1 ;      5 ;     3 ;0,1667      ;0,3333
     0 ;  277 ;     2018 ;         3 ;           1 ;      5 ;     3 ;0,5         ;0,5
     0 ;  278 ;     2018 ;         3 ;           1 ;      1 ;     1 ;0           ;0
     0 ;  278 ;     2018 ;         4 ;           1 ;      3 ;     3 ;0,2         ;0,4
     0 ;  279 ;     2018 ;         3 ;           1 ;      3 ;     1 ;0           ;1
     0 ;  280 ;     2018 ;         3 ;           1 ;      5 ;     3 ;0,5         ;0,3333
     0 ;  281 ;     2018 ;         3 ;           1 ;      1 ;     1 ;0           ;0
     0 ;  281 ;     2018 ;         4 ;           1 ;      2 ;     2 ;0,6667      ;0
     0 ;  282 ;     2018 ;         3 ;           1 ;      2 ;     2 ;0,5         ;0,5
     0 ;  282 ;     2018 ;         4 ;           1 ;      2 ;     1 ;0,5         ;0,5
     0 ;  283 ;     2018 ;         3 ;           1 ;      3 ;     2 ;1           ;0,5
     0 ;  284 ;     2018 ;         3 ;           1 ;      2 ;     2 ;0,6667      ;0,6667
     0 ;  285 ;     2018 ;         3 ;           1 ;      2 ;     2 ;0,3333      ;0,6667
     0 ;  285 ;     2018 ;         4 ;           1 ;      2 ;     1 ;0           ;0
     0 ;  286 ;     2018 ;         3 ;           1 ;      3 ;     1 ;0           ;0,3333
     0 ;  287 ;     2018 ;         3 ;           1 ;      7 ;     2 ;0,8182      ;0,2727
     0 ;  288 ;     2018 ;         3 ;           1 ;      7 ;     2 ;0,0833      ;0,6667
     0 ;  289 ;     2018 ;         3 ;           1 ;      3 ;     1 ;0,8333      ;0,5
     0 ;  290 ;     2018 ;         3 ;           1 ;      8 ;     3 ;0,4545      ;0
     0 ;  290 ;     2018 ;         4 ;           1 ;      7 ;     3 ;0,75        ;0
     0 ;  291 ;     2018 ;         3 ;           1 ;      1 ;     1 ;1           ;1
     0 ;  291 ;     2018 ;         4 ;           1 ;      2 ;     1 ;0           ;1
     0 ;  292 ;     2018 ;         3 ;           1 ;      7 ;     3 ;0,1429      ;0,8571
     0 ;  293 ;     2018 ;         3 ;           1 ;      8 ;     4 ;0,25        ;0,625
     0 ;  294 ;     2018 ;         3 ;           1 ;      5 ;     3 ;0,3333      ;0,8333
     0 ;  295 ;     2018 ;         3 ;           1 ;      5 ;     4 ;0,2857      ;0,5714
     0 ;  295 ;     2018 ;         4 ;           1 ;      4 ;     1 ;0,1667      ;0,1667
     0 ;  296 ;     2018 ;         3 ;           1 ;      3 ;     2 ;0,4         ;0,8
     0 ;  297 ;     2018 ;         3 ;           1 ;      3 ;     2 ;0,6667      ;1
     0 ;  298 ;     2018 ;         3 ;           1 ;      3 ;     2 ;0,2         ;0,6
     0 ;  299 ;     2018 ;         3 ;           1 ;      2 ;     2 ;0,6667      ;0,6667
     0 ;  300 ;     2018 ;         3 ;           1 ;      3 ;     1 ;0           ;0,25
     0 ;  301 ;     2018 ;         3 ;           1 ;      8 ;     3 ;0,375       ;0
     0 ;  302 ;     2018 ;         3 ;           1 ;      1 ;     1 ;0           ;0,8
     0 ;  303 ;     2018 ;         3 ;           1 ;      7 ;     3 ;0,5         ;0
     0 ;  303 ;     2018 ;         4 ;           1 ;      1 ;     1 ;0           ;0
     0 ;  304 ;     2018 ;         3 ;           1 ;      2 ;     2 ;0           ;0,5
     0 ;  305 ;     2018 ;         3 ;           1 ;      2 ;     2 ;0           ;0,1667
     0 ;  306 ;     2018 ;         3 ;           1 ;      4 ;     3 ;0           ;0,8333
     0 ;  307 ;     2018 ;         3 ;           1 ;      3 ;     1 ;1           ;0
     0 ;  308 ;     2018 ;         3 ;           1 ;      2 ;     2 ;1           ;0
     0 ;  308 ;     2018 ;         4 ;           1 ;      1 ;     1 ;0           ;0
     0 ;  309 ;     2018 ;         3 ;           1 ;      1 ;     1 ;1           ;0
     0 ;  309 ;     2018 ;         4 ;           1 ;      1 ;     1 ;1           ;0
     0 ;  310 ;     2018 ;         3 ;           1 ;      1 ;     1 ;0           ;1
     0 ;  310 ;     2018 ;         4 ;           1 ;      4 ;     3 ;0,6667      ;0,3333
     0 ;  311 ;     2018 ;         3 ;           1 ;      2 ;     1 ;0,5         ;0,5
     0 ;  311 ;     2018 ;         4 ;           1 ;      1 ;     1 ;0           ;0
     0 ;  312 ;     2018 ;         3 ;           1 ;      3 ;     1 ;0           ;0,3333
     0 ;  312 ;     2018 ;         4 ;           1 ;      2 ;     1 ;0           ;0,6667
     0 ;  313 ;     2018 ;         3 ;           1 ;      3 ;     1 ;0,3333      ;0,6667
     0 ;  314 ;     2018 ;         3 ;           1 ;      1 ;     1 ;1           ;1
     0 ;  314 ;     2018 ;         4 ;           1 ;      4 ;     2 ;0,5         ;1
     0 ;  315 ;     2018 ;         3 ;           1 ;      5 ;     3 ;0,4         ;0,5
     0 ;  315 ;     2018 ;         4 ;           1 ;      6 ;     2 ;0,125       ;0,625
     0 ;  315 ;     2018 ;         5 ;           1 ;      2 ;     1 ;0           ;1
     0 ;  316 ;     2018 ;         3 ;           1 ;      3 ;     2 ;0,75        ;0
     0 ;  317 ;     2018 ;         3 ;           1 ;      4 ;     2 ;0,25        ;0,5
     0 ;  317 ;     2018 ;         4 ;           1 ;      1 ;     1 ;1           ;1
     0 ;  318 ;     2018 ;         3 ;           1 ;      5 ;     3 ;0,6         ;0,2
     0 ;  319 ;     2018 ;         3 ;           1 ;     13 ;     1 ;0,3125      ;0,5
     0 ;  319 ;     2018 ;         4 ;           1 ;      3 ;     1 ;0           ;0,3333
     0 ;  320 ;     2018 ;         3 ;           1 ;      2 ;     2 ;1           ;0
     0 ;  320 ;     2018 ;         4 ;           1 ;      1 ;     1 ;1           ;0
     0 ;  321 ;     2018 ;         3 ;           1 ;      3 ;     2 ;0,75        ;0,5
     0 ;  322 ;     2018 ;         3 ;           1 ;      6 ;     3 ;0,5         ;0,625
     0 ;  322 ;     2018 ;         4 ;           1 ;      2 ;     1 ;0,3333      ;0,3333
     0 ;  323 ;     2018 ;         3 ;           1 ;      5 ;     3 ;0,6667      ;0,5
     0 ;  324 ;     2018 ;         3 ;           1 ;      2 ;     1 ;0,5         ;0,5
     0 ;  324 ;     2018 ;         4 ;           1 ;      1 ;     2 ;0           ;1
     0 ;  325 ;     2018 ;         3 ;           1 ;      1 ;     1 ;1           ;0
     0 ;  325 ;     2018 ;         4 ;           1 ;      2 ;     1 ;0,5         ;1
     0 ;  326 ;     2018 ;         3 ;           1 ;      1 ;     1 ;0           ;1
     0 ;  326 ;     2018 ;         4 ;           1 ;      3 ;     2 ;0           ;0,4
     0 ;  327 ;     2018 ;         3 ;           1 ;      1 ;     2 ;0           ;0
     0 ;  327 ;     2018 ;         4 ;           1 ;      5 ;     2 ;0,3333      ;0
     0 ;  328 ;     2018 ;         3 ;           1 ;      6 ;     3 ;0,3333      ;0
     0 ;  329 ;     2018 ;         3 ;           1 ;      3 ;     2 ;0,6667      ;0
     0 ;  329 ;     2018 ;         4 ;           1 ;      2 ;     2 ;0           ;0
     0 ;  330 ;     2018 ;         3 ;           1 ;      5 ;     3 ;0,1667      ;0,3333
     0 ;  331 ;     2018 ;         3 ;           1 ;     12 ;     3 ;0,5263      ;0
     0 ;  331 ;     2018 ;         4 ;           1 ;      1 ;     1 ;0           ;0
     0 ;  332 ;     2018 ;         3 ;           1 ;      1 ;     1 ;0           ;0
     0 ;  332 ;     2018 ;         4 ;           1 ;      2 ;     1 ;0           ;0
     0 ;  333 ;     2018 ;         3 ;           1 ;      6 ;     3 ;0,7143      ;0,7143
     0 ;  334 ;     2018 ;         3 ;           1 ;      1 ;     1 ;1           ;0
     0 ;  334 ;     2018 ;         4 ;           1 ;      1 ;     1 ;1           ;0
     0 ;  335 ;     2018 ;         3 ;           1 ;      4 ;     2 ;0,2         ;0
     0 ;  335 ;     2018 ;         4 ;           1 ;      4 ;     3 ;0,4         ;0
     0 ;  336 ;     2018 ;         3 ;           1 ;      3 ;     1 ;0,6667      ;0,3333
     0 ;  336 ;     2018 ;         4 ;           1 ;      2 ;     1 ;0           ;0,5
     0 ;  337 ;     2018 ;         3 ;           1 ;      2 ;     1 ;1           ;0
     0 ;  337 ;     2018 ;         4 ;           1 ;        ;       ;            ;
     0 ;  337 ;     2018 ;         5 ;           1 ;        ;       ;            ;
     0 ;  337 ;     2018 ;         6 ;           1 ;      1 ;     1 ;0           ;0
     0 ;  338 ;     2018 ;         3 ;           1 ;     11 ;     1 ;0           ;0,3529
     0 ;  339 ;     2018 ;         3 ;           1 ;      1 ;     2 ;0           ;0
     0 ;  339 ;     2018 ;         4 ;           1 ;      8 ;     5 ;0,5         ;0,375
     0 ;  340 ;     2018 ;         3 ;           1 ;      7 ;     3 ;0,125       ;0,75
     0 ;  341 ;     2018 ;         3 ;           1 ;      2 ;     1 ;0,6667      ;0,6667
     0 ;  342 ;     2018 ;         3 ;           1 ;      3 ;     3 ;0,5         ;0,75
     0 ;  342 ;     2018 ;         4 ;           1 ;      2 ;     2 ;0           ;0,3333
     0 ;  343 ;     2018 ;         3 ;           1 ;      4 ;     2 ;0,8         ;0
     0 ;  344 ;     2018 ;         3 ;           1 ;      8 ;     2 ;0,7         ;0,8
     0 ;  345 ;     2018 ;         3 ;           1 ;      1 ;     1 ;1           ;1
